net_id,struc_roc_mean,attr_roc_mean,full_roc_mean,struc_pr_mean,attr_pr_mean,full_pr_mean
199,0.970051173507744,0.9652868166769624,0.9824242283640338,0.8096226903673548,0.8177229759049425,0.8983214072058118
200,0.9673201058201059,0.9726468253968253,0.9750919312169313,0.7743364535350534,0.8746056894957963,0.8440730600866628
201,0.913718650250798,0.8752058135915866,0.9331871973595641,0.5311689083523705,0.536867990264301,0.6372178487441716
202,0.9395828686925007,0.919883084750488,0.9529281084471704,0.7115090872962552,0.6983884297791455,0.7471411524914643
203,0.9221778846153846,0.8722572115384615,0.9337716346153846,0.5294164230201337,0.5697691512974263,0.619486538333361
204,0.9657667847089014,0.9362334679062394,0.9729163238724722,0.7765935134629302,0.6022438784545219,0.8326951753452795
205,0.9707698694134864,0.9461683509555849,0.9758031438616545,0.8064562519216057,0.7531262723998262,0.8682959025850783
206,0.9422159906091039,0.9003088160046552,0.9440732008307332,0.6641078120026336,0.6063223628500781,0.7180370816410151
207,0.9397446602245363,0.9312125902992776,0.9389569065265662,0.6630594335583387,0.669681134411553,0.7761755129253203
208,0.9643692163672721,0.9314485679942581,0.9681700159133731,0.775868510274859,0.480723539738216,0.8283701142671893
209,0.9516255196713116,0.910875677728024,0.9612921941755012,0.6510681894142868,0.5174621394035445,0.7536171699161633
210,0.9488320086691703,0.8886656222558527,0.9538011396969527,0.6763562227180757,0.30980099978169634,0.737488262806973
211,0.9702232338373109,0.9354890121875975,0.9740628264415709,0.8316203641357953,0.5329132018568681,0.857218497770402
212,0.9563975550388795,0.9211237426238356,0.9634226773054857,0.7473271891965008,0.4038502254860604,0.8035892834917673
213,0.9554643166646271,0.9119576795556851,0.9681172818143644,0.7737572257148274,0.6185838357629735,0.8255115285088681
214,0.9009181969949915,0.8661457190555687,0.9146719135066382,0.42803641664844944,0.2722405156621036,0.5205470047079376
215,0.9486386736808544,0.8877202295552367,0.9532507699665231,0.6624696334246362,0.33272505445881323,0.717527521921407
216,0.9616197634062695,0.9486268815125325,0.9726149270431816,0.8140942678275479,0.7074633387595854,0.8729836168252014
217,0.9151600985221675,0.867923645320197,0.9430566502463055,0.5762127151224663,0.6500069314021839,0.7369498407051698
218,0.9583081776683438,0.9053877352707229,0.9646768440411593,0.7472243625662667,0.3426213943475685,0.7840697361379075
219,0.9308621254106889,0.8668577896625695,0.9372968391818477,0.6945623694475228,0.36019470081735394,0.7471260600156882
